,station,prediction_time,prediction_window,number_of_bikes_left,number_of_bikes_returned,net_difference
11741,131,2022-08-28 14:15:00,15,1,0,-1
11742,131,2022-08-28 14:30:00,15,0,0,0
11743,131,2022-08-28 14:45:00,15,1,1,0
11744,131,2022-08-28 15:00:00,15,0,3,3
11745,131,2022-08-28 15:15:00,15,0,0,0
11746,131,2022-08-28 15:30:00,15,2,1,-1
11747,131,2022-08-28 15:45:00,15,2,0,-2
11748,131,2022-08-28 16:00:00,15,0,1,1
11749,131,2022-08-28 16:15:00,15,1,0,-1
11750,131,2022-08-28 16:30:00,15,0,0,0
11751,131,2022-08-28 16:45:00,15,0,0,0
11752,131,2022-08-28 17:00:00,15,0,0,0
11753,131,2022-08-28 17:15:00,15,1,1,0
11754,131,2022-08-28 17:30:00,15,0,0,0
11755,131,2022-08-28 17:45:00,15,0,1,1
11756,131,2022-08-28 18:00:00,15,1,0,-1
11757,131,2022-08-28 18:15:00,15,0,0,0
11758,131,2022-08-28 18:30:00,15,0,0,0
11759,131,2022-08-28 18:45:00,15,0,1,1
11760,131,2022-08-28 19:00:00,15,1,0,-1
11761,131,2022-08-28 19:15:00,15,1,3,2
11762,131,2022-08-28 19:30:00,15,1,0,-1
11763,131,2022-08-28 19:45:00,15,2,3,1
11764,131,2022-08-28 20:00:00,15,1,3,2
11765,131,2022-08-28 20:15:00,15,1,1,0
11766,131,2022-08-28 20:30:00,15,0,2,2
11767,131,2022-08-28 20:45:00,15,1,3,2
11768,131,2022-08-28 21:00:00,15,0,2,2
11769,131,2022-08-28 21:15:00,15,0,0,0
11770,131,2022-08-28 21:30:00,15,2,3,1
11771,131,2022-08-28 21:45:00,15,1,1,0
11772,131,2022-08-28 22:00:00,15,0,2,2
11773,131,2022-08-28 22:15:00,15,0,0,0
11774,131,2022-08-28 22:30:00,15,3,6,3
11775,131,2022-08-28 22:45:00,15,4,2,-2
11776,131,2022-08-28 23:00:00,15,3,2,-1
11777,131,2022-08-28 23:15:00,15,0,3,3
11778,131,2022-08-28 23:30:00,15,0,0,0
11779,131,2022-08-28 23:45:00,15,5,1,-4
11780,132,2022-08-28 00:15:00,15,0,0,0
11781,132,2022-08-28 00:30:00,15,0,0,0
11782,132,2022-08-28 00:45:00,15,0,0,0
11783,132,2022-08-28 01:00:00,15,0,0,0
11784,132,2022-08-28 01:15:00,15,0,0,0
11785,132,2022-08-28 01:30:00,15,0,0,0
11786,132,2022-08-28 01:45:00,15,0,0,0
11787,132,2022-08-28 02:00:00,15,0,0,0
11788,132,2022-08-28 02:15:00,15,0,0,0
11789,132,2022-08-28 02:30:00,15,0,0,0
11790,132,2022-08-28 02:45:00,15,0,0,0
11791,132,2022-08-28 03:00:00,15,0,0,0
11792,132,2022-08-28 03:15:00,15,0,0,0
11793,132,2022-08-28 03:30:00,15,0,0,0
11794,132,2022-08-28 03:45:00,15,0,0,0
11795,132,2022-08-28 04:00:00,15,0,0,0
11796,132,2022-08-28 04:15:00,15,0,0,0
11797,132,2022-08-28 04:30:00,15,0,0,0
11798,132,2022-08-28 04:45:00,15,0,0,0
11799,132,2022-08-28 05:00:00,15,0,0,0
11800,132,2022-08-28 05:15:00,15,0,0,0
11801,132,2022-08-28 05:30:00,15,0,0,0
11802,132,2022-08-28 05:45:00,15,0,0,0
11803,132,2022-08-28 06:00:00,15,0,0,0
11804,132,2022-08-28 06:15:00,15,0,0,0
11805,132,2022-08-28 06:30:00,15,0,0,0
11806,132,2022-08-28 06:45:00,15,0,0,0
11807,132,2022-08-28 07:00:00,15,0,0,0
11808,132,2022-08-28 07:15:00,15,0,0,0
11809,132,2022-08-28 07:30:00,15,0,0,0
11810,132,2022-08-28 07:45:00,15,0,0,0
11811,132,2022-08-28 08:00:00,15,0,0,0
11812,132,2022-08-28 08:15:00,15,0,0,0
11813,132,2022-08-28 08:30:00,15,0,0,0
11814,132,2022-08-28 08:45:00,15,0,0,0
11815,132,2022-08-28 09:00:00,15,0,0,0
11816,132,2022-08-28 09:15:00,15,0,0,0
11817,132,2022-08-28 09:30:00,15,0,0,0
11818,132,2022-08-28 09:45:00,15,0,0,0
11819,132,2022-08-28 10:00:00,15,0,0,0
11820,132,2022-08-28 10:15:00,15,0,0,0
11821,132,2022-08-28 10:30:00,15,0,0,0
11822,132,2022-08-28 10:45:00,15,0,0,0
11823,132,2022-08-28 11:00:00,15,0,0,0
11824,132,2022-08-28 11:15:00,15,0,0,0
11825,132,2022-08-28 11:30:00,15,0,0,0
11826,132,2022-08-28 11:45:00,15,0,0,0
11827,132,2022-08-28 12:00:00,15,0,0,0
11828,132,2022-08-28 12:15:00,15,0,0,0
11829,132,2022-08-28 12:30:00,15,0,0,0
11830,132,2022-08-28 12:45:00,15,0,0,0
11831,132,2022-08-28 13:00:00,15,0,0,0
11832,132,2022-08-28 13:15:00,15,0,0,0
11833,132,2022-08-28 13:30:00,15,0,0,0
11834,132,2022-08-28 13:45:00,15,0,0,0
11835,132,2022-08-28 14:00:00,15,0,0,0
11836,132,2022-08-28 14:15:00,15,0,0,0
11837,132,2022-08-28 14:30:00,15,0,0,0
11838,132,2022-08-28 14:45:00,15,0,0,0
11839,132,2022-08-28 15:00:00,15,0,0,0
11840,132,2022-08-28 15:15:00,15,0,0,0
11841,132,2022-08-28 15:30:00,15,0,0,0
11842,132,2022-08-28 15:45:00,15,0,0,0
11843,132,2022-08-28 16:00:00,15,0,0,0
11844,132,2022-08-28 16:15:00,15,0,0,0
11845,132,2022-08-28 16:30:00,15,0,0,0
11846,132,2022-08-28 16:45:00,15,0,0,0
11847,132,2022-08-28 17:00:00,15,0,0,0
11848,132,2022-08-28 17:15:00,15,0,0,0
11849,132,2022-08-28 17:30:00,15,0,0,0
11850,132,2022-08-28 17:45:00,15,0,0,0
11851,132,2022-08-28 18:00:00,15,0,0,0
11852,132,2022-08-28 18:15:00,15,0,0,0
11853,132,2022-08-28 18:30:00,15,0,0,0
11854,132,2022-08-28 18:45:00,15,0,0,0
11855,132,2022-08-28 19:00:00,15,0,0,0
11856,132,2022-08-28 19:15:00,15,0,0,0
11857,132,2022-08-28 19:30:00,15,0,0,0
11858,132,2022-08-28 19:45:00,15,0,0,0
11859,132,2022-08-28 20:00:00,15,0,0,0
11860,132,2022-08-28 20:15:00,15,0,0,0
11861,132,2022-08-28 20:30:00,15,0,0,0
11862,132,2022-08-28 20:45:00,15,0,0,0
11863,132,2022-08-28 21:00:00,15,0,0,0
11864,132,2022-08-28 21:15:00,15,0,0,0
11865,132,2022-08-28 21:30:00,15,0,0,0
11866,132,2022-08-28 21:45:00,15,0,0,0
11867,132,2022-08-28 22:00:00,15,0,0,0
11868,132,2022-08-28 22:15:00,15,0,0,0
11869,132,2022-08-28 22:30:00,15,0,0,0
11870,132,2022-08-28 22:45:00,15,0,0,0
11871,132,2022-08-28 23:00:00,15,0,0,0
11872,132,2022-08-28 23:15:00,15,0,0,0
11873,132,2022-08-28 23:30:00,15,0,0,0
11874,132,2022-08-28 23:45:00,15,0,0,0
11875,133,2022-08-28 00:15:00,15,3,1,-2
11876,133,2022-08-28 00:30:00,15,3,2,-1
11877,133,2022-08-28 00:45:00,15,0,0,0
11878,133,2022-08-28 01:00:00,15,0,1,1
11879,133,2022-08-28 01:15:00,15,0,0,0
11880,133,2022-08-28 01:30:00,15,0,0,0
11881,133,2022-08-28 01:45:00,15,0,0,0
11882,133,2022-08-28 02:00:00,15,0,1,1
11883,133,2022-08-28 02:15:00,15,1,0,-1
11884,133,2022-08-28 02:30:00,15,0,0,0
11885,133,2022-08-28 02:45:00,15,0,0,0
11886,133,2022-08-28 03:00:00,15,0,1,1
11887,133,2022-08-28 03:15:00,15,0,0,0
11888,133,2022-08-28 03:30:00,15,0,0,0
11889,133,2022-08-28 03:45:00,15,0,2,2
11890,133,2022-08-28 04:00:00,15,0,0,0
11891,133,2022-08-28 04:15:00,15,0,0,0
11892,133,2022-08-28 04:30:00,15,0,0,0
11893,133,2022-08-28 04:45:00,15,0,0,0
11894,133,2022-08-28 05:00:00,15,0,2,2
11895,133,2022-08-28 05:15:00,15,0,0,0
11896,133,2022-08-28 05:30:00,15,0,2,2
11897,133,2022-08-28 05:45:00,15,0,0,0
11898,133,2022-08-28 06:00:00,15,0,0,0
11899,133,2022-08-28 06:15:00,15,0,0,0
11900,133,2022-08-28 06:30:00,15,0,0,0
11901,133,2022-08-28 06:45:00,15,0,1,1
11902,133,2022-08-28 07:00:00,15,0,0,0
11903,133,2022-08-28 07:15:00,15,0,0,0
11904,133,2022-08-28 07:30:00,15,0,0,0
11905,133,2022-08-28 07:45:00,15,0,0,0
11906,133,2022-08-28 08:00:00,15,0,0,0
11907,133,2022-08-28 08:15:00,15,0,0,0
11908,133,2022-08-28 08:30:00,15,0,0,0
11909,133,2022-08-28 08:45:00,15,0,0,0
11910,133,2022-08-28 09:00:00,15,0,0,0
11911,133,2022-08-28 09:15:00,15,0,0,0
11912,133,2022-08-28 09:30:00,15,0,0,0
11913,133,2022-08-28 09:45:00,15,0,0,0
11914,133,2022-08-28 10:00:00,15,0,0,0
11915,133,2022-08-28 10:15:00,15,1,0,-1
11916,133,2022-08-28 10:30:00,15,0,0,0
11917,133,2022-08-28 10:45:00,15,1,0,-1
11918,133,2022-08-28 11:00:00,15,0,0,0
11919,133,2022-08-28 11:15:00,15,0,0,0
11920,133,2022-08-28 11:30:00,15,1,0,-1
11921,133,2022-08-28 11:45:00,15,0,0,0
11922,133,2022-08-28 12:00:00,15,0,0,0
11923,133,2022-08-28 12:15:00,15,0,0,0
11924,133,2022-08-28 12:30:00,15,3,0,-3
11925,133,2022-08-28 12:45:00,15,0,2,2
11926,133,2022-08-28 13:00:00,15,1,1,0
11927,133,2022-08-28 13:15:00,15,3,1,-2
11928,133,2022-08-28 13:30:00,15,0,1,1
11929,133,2022-08-28 13:45:00,15,0,0,0
11930,133,2022-08-28 14:00:00,15,1,0,-1
11931,133,2022-08-28 14:15:00,15,2,0,-2
11932,133,2022-08-28 14:30:00,15,2,0,-2
11933,133,2022-08-28 14:45:00,15,1,2,1
11934,133,2022-08-28 15:00:00,15,0,0,0
11935,133,2022-08-28 15:15:00,15,0,0,0
11936,133,2022-08-28 15:30:00,15,3,1,-2
11937,133,2022-08-28 15:45:00,15,0,0,0
11938,133,2022-08-28 16:00:00,15,2,1,-1
11939,133,2022-08-28 16:15:00,15,3,0,-3
11940,133,2022-08-28 16:30:00,15,2,1,-1
11941,133,2022-08-28 16:45:00,15,1,4,3
11942,133,2022-08-28 17:00:00,15,0,0,0
11943,133,2022-08-28 17:15:00,15,1,3,2
11944,133,2022-08-28 17:30:00,15,2,1,-1
11945,133,2022-08-28 17:45:00,15,1,2,1
11946,133,2022-08-28 18:00:00,15,1,0,-1
11947,133,2022-08-28 18:15:00,15,0,0,0
11948,133,2022-08-28 18:30:00,15,0,0,0
11949,133,2022-08-28 18:45:00,15,0,1,1
11950,133,2022-08-28 19:00:00,15,3,2,-1
11951,133,2022-08-28 19:15:00,15,0,0,0
11952,133,2022-08-28 19:30:00,15,1,2,1
11953,133,2022-08-28 19:45:00,15,0,2,2
11954,133,2022-08-28 20:00:00,15,1,1,0
11955,133,2022-08-28 20:15:00,15,1,0,-1
11956,133,2022-08-28 20:30:00,15,2,2,0
11957,133,2022-08-28 20:45:00,15,1,0,-1
11958,133,2022-08-28 21:00:00,15,2,1,-1
11959,133,2022-08-28 21:15:00,15,0,0,0
11960,133,2022-08-28 21:30:00,15,1,1,0
11961,133,2022-08-28 21:45:00,15,0,1,1
11962,133,2022-08-28 22:00:00,15,2,0,-2
11963,133,2022-08-28 22:15:00,15,0,3,3
11964,133,2022-08-28 22:30:00,15,0,1,1
11965,133,2022-08-28 22:45:00,15,0,3,3
11966,133,2022-08-28 23:00:00,15,2,0,-2
11967,133,2022-08-28 23:15:00,15,1,0,-1
11968,133,2022-08-28 23:30:00,15,0,0,0
11969,133,2022-08-28 23:45:00,15,0,1,1
11970,134,2022-08-28 00:15:00,15,0,0,0
11971,134,2022-08-28 00:30:00,15,0,0,0
11972,134,2022-08-28 00:45:00,15,0,0,0
11973,134,2022-08-28 01:00:00,15,0,0,0
11974,134,2022-08-28 01:15:00,15,0,0,0
11975,134,2022-08-28 01:30:00,15,0,0,0
11976,134,2022-08-28 01:45:00,15,0,0,0
11977,134,2022-08-28 02:00:00,15,0,0,0
11978,134,2022-08-28 02:15:00,15,0,0,0
11979,134,2022-08-28 02:30:00,15,0,0,0
11980,134,2022-08-28 02:45:00,15,0,0,0
11981,134,2022-08-28 03:00:00,15,0,0,0
11982,134,2022-08-28 03:15:00,15,0,0,0
11983,134,2022-08-28 03:30:00,15,0,0,0
11984,134,2022-08-28 03:45:00,15,0,0,0
11985,134,2022-08-28 04:00:00,15,0,0,0
11986,134,2022-08-28 04:15:00,15,0,0,0
11987,134,2022-08-28 04:30:00,15,0,0,0
11988,134,2022-08-28 04:45:00,15,0,0,0
11989,134,2022-08-28 05:00:00,15,0,0,0
11990,134,2022-08-28 05:15:00,15,0,0,0
11991,134,2022-08-28 05:30:00,15,0,0,0
11992,134,2022-08-28 05:45:00,15,0,0,0
11993,134,2022-08-28 06:00:00,15,0,0,0
11994,134,2022-08-28 06:15:00,15,0,0,0
11995,134,2022-08-28 06:30:00,15,0,0,0
11996,134,2022-08-28 06:45:00,15,0,0,0
11997,134,2022-08-28 07:00:00,15,0,0,0
11998,134,2022-08-28 07:15:00,15,0,0,0
11999,134,2022-08-28 07:30:00,15,0,0,0
12000,134,2022-08-28 07:45:00,15,0,0,0
12001,134,2022-08-28 08:00:00,15,0,0,0
12002,134,2022-08-28 08:15:00,15,0,0,0
12003,134,2022-08-28 08:30:00,15,0,0,0
12004,134,2022-08-28 08:45:00,15,0,0,0
12005,134,2022-08-28 09:00:00,15,0,0,0
12006,134,2022-08-28 09:15:00,15,0,0,0
12007,134,2022-08-28 09:30:00,15,0,0,0
12008,134,2022-08-28 09:45:00,15,0,0,0
12009,134,2022-08-28 10:00:00,15,0,0,0
12010,134,2022-08-28 10:15:00,15,0,0,0
12011,134,2022-08-28 10:30:00,15,0,0,0
12012,134,2022-08-28 10:45:00,15,0,0,0
12013,134,2022-08-28 11:00:00,15,0,0,0
12014,134,2022-08-28 11:15:00,15,0,0,0
12015,134,2022-08-28 11:30:00,15,0,0,0
12016,134,2022-08-28 11:45:00,15,0,0,0
12017,134,2022-08-28 12:00:00,15,0,0,0
12018,134,2022-08-28 12:15:00,15,0,0,0
12019,134,2022-08-28 12:30:00,15,0,0,0
12020,134,2022-08-28 12:45:00,15,0,0,0
12021,134,2022-08-28 13:00:00,15,0,0,0
12022,134,2022-08-28 13:15:00,15,0,0,0
12023,134,2022-08-28 13:30:00,15,0,0,0
12024,134,2022-08-28 13:45:00,15,0,0,0
12025,134,2022-08-28 14:00:00,15,0,0,0
12026,134,2022-08-28 14:15:00,15,0,0,0
12027,134,2022-08-28 14:30:00,15,0,0,0
12028,134,2022-08-28 14:45:00,15,0,0,0
12029,134,2022-08-28 15:00:00,15,0,0,0
12030,134,2022-08-28 15:15:00,15,0,0,0
12031,134,2022-08-28 15:30:00,15,0,0,0
12032,134,2022-08-28 15:45:00,15,0,0,0
12033,134,2022-08-28 16:00:00,15,0,0,0
12034,134,2022-08-28 16:15:00,15,0,0,0
12035,134,2022-08-28 16:30:00,15,0,0,0
12036,134,2022-08-28 16:45:00,15,0,0,0
12037,134,2022-08-28 17:00:00,15,0,0,0
12038,134,2022-08-28 17:15:00,15,0,0,0
12039,134,2022-08-28 17:30:00,15,0,0,0
12040,134,2022-08-28 17:45:00,15,0,0,0
12041,134,2022-08-28 18:00:00,15,0,0,0
12042,134,2022-08-28 18:15:00,15,0,0,0
12043,134,2022-08-28 18:30:00,15,0,0,0
12044,134,2022-08-28 18:45:00,15,0,0,0
12045,134,2022-08-28 19:00:00,15,0,0,0
12046,134,2022-08-28 19:15:00,15,0,0,0
12047,134,2022-08-28 19:30:00,15,0,0,0
12048,134,2022-08-28 19:45:00,15,0,0,0
12049,134,2022-08-28 20:00:00,15,0,0,0
12050,134,2022-08-28 20:15:00,15,0,0,0
12051,134,2022-08-28 20:30:00,15,0,0,0
12052,134,2022-08-28 20:45:00,15,0,0,0
12053,134,2022-08-28 21:00:00,15,0,0,0
12054,134,2022-08-28 21:15:00,15,0,0,0
12055,134,2022-08-28 21:30:00,15,0,0,0
12056,134,2022-08-28 21:45:00,15,0,0,0
12057,134,2022-08-28 22:00:00,15,0,0,0
12058,134,2022-08-28 22:15:00,15,0,0,0
12059,134,2022-08-28 22:30:00,15,0,0,0
12060,134,2022-08-28 22:45:00,15,0,0,0
12061,134,2022-08-28 23:00:00,15,0,0,0
12062,134,2022-08-28 23:15:00,15,0,0,0
12063,134,2022-08-28 23:30:00,15,0,0,0
12064,134,2022-08-28 23:45:00,15,0,0,0
12065,135,2022-08-28 00:15:00,15,0,0,0
12066,135,2022-08-28 00:30:00,15,0,0,0
12067,135,2022-08-28 00:45:00,15,0,0,0
12068,135,2022-08-28 01:00:00,15,0,0,0
12069,135,2022-08-28 01:15:00,15,0,0,0
12070,135,2022-08-28 01:30:00,15,0,0,0
12071,135,2022-08-28 01:45:00,15,0,0,0
12072,135,2022-08-28 02:00:00,15,0,0,0
12073,135,2022-08-28 02:15:00,15,0,0,0
12074,135,2022-08-28 02:30:00,15,0,0,0
12075,135,2022-08-28 02:45:00,15,5,0,-5
12076,135,2022-08-28 03:00:00,15,0,0,0
12077,135,2022-08-28 03:15:00,15,0,0,0
12078,135,2022-08-28 03:30:00,15,0,2,2
12079,135,2022-08-28 03:45:00,15,0,2,2
12080,135,2022-08-28 04:00:00,15,0,0,0
12081,135,2022-08-28 04:15:00,15,0,0,0
12082,135,2022-08-28 04:30:00,15,0,0,0
12083,135,2022-08-28 04:45:00,15,0,0,0
12084,135,2022-08-28 05:00:00,15,0,0,0
12085,135,2022-08-28 05:15:00,15,0,0,0
12086,135,2022-08-28 05:30:00,15,0,0,0
12087,135,2022-08-28 05:45:00,15,0,0,0
12088,135,2022-08-28 06:00:00,15,0,0,0
12089,135,2022-08-28 06:15:00,15,0,0,0
12090,135,2022-08-28 06:30:00,15,0,0,0
12091,135,2022-08-28 06:45:00,15,0,0,0
12092,135,2022-08-28 07:00:00,15,0,0,0
12093,135,2022-08-28 07:15:00,15,0,0,0
12094,135,2022-08-28 07:30:00,15,0,0,0
12095,135,2022-08-28 07:45:00,15,0,0,0
12096,135,2022-08-28 08:00:00,15,0,0,0
12097,135,2022-08-28 08:15:00,15,0,0,0
12098,135,2022-08-28 08:30:00,15,0,0,0
12099,135,2022-08-28 08:45:00,15,0,0,0
12100,135,2022-08-28 09:00:00,15,0,0,0
12101,135,2022-08-28 09:15:00,15,0,0,0
12102,135,2022-08-28 09:30:00,15,0,0,0
12103,135,2022-08-28 09:45:00,15,0,0,0
12104,135,2022-08-28 10:00:00,15,0,0,0
12105,135,2022-08-28 10:15:00,15,0,0,0
12106,135,2022-08-28 10:30:00,15,1,0,-1
12107,135,2022-08-28 10:45:00,15,0,0,0
12108,135,2022-08-28 11:00:00,15,0,0,0
12109,135,2022-08-28 11:15:00,15,0,0,0
12110,135,2022-08-28 11:30:00,15,0,0,0
12111,135,2022-08-28 11:45:00,15,0,0,0
12112,135,2022-08-28 12:00:00,15,0,0,0
12113,135,2022-08-28 12:15:00,15,0,0,0
12114,135,2022-08-28 12:30:00,15,0,0,0
12115,135,2022-08-28 12:45:00,15,0,0,0
12116,135,2022-08-28 13:00:00,15,0,0,0
12117,135,2022-08-28 13:15:00,15,0,0,0
12118,135,2022-08-28 13:30:00,15,0,0,0
12119,135,2022-08-28 13:45:00,15,0,0,0
12120,135,2022-08-28 14:00:00,15,0,0,0
12121,135,2022-08-28 14:15:00,15,0,0,0
12122,135,2022-08-28 14:30:00,15,0,0,0
12123,135,2022-08-28 14:45:00,15,0,0,0
12124,135,2022-08-28 15:00:00,15,0,0,0
12125,135,2022-08-28 15:15:00,15,0,0,0
12126,135,2022-08-28 15:30:00,15,0,0,0
12127,135,2022-08-28 15:45:00,15,0,0,0
12128,135,2022-08-28 16:00:00,15,0,0,0
12129,135,2022-08-28 16:15:00,15,0,0,0
12130,135,2022-08-28 16:30:00,15,0,0,0
12131,135,2022-08-28 16:45:00,15,0,0,0
12132,135,2022-08-28 17:00:00,15,0,0,0
12133,135,2022-08-28 17:15:00,15,2,0,-2
12134,135,2022-08-28 17:30:00,15,0,0,0
12135,135,2022-08-28 17:45:00,15,0,0,0
12136,135,2022-08-28 18:00:00,15,0,0,0
12137,135,2022-08-28 18:15:00,15,0,0,0
12138,135,2022-08-28 18:30:00,15,0,0,0
12139,135,2022-08-28 18:45:00,15,0,1,1
12140,135,2022-08-28 19:00:00,15,0,0,0
12141,135,2022-08-28 19:15:00,15,0,0,0
12142,135,2022-08-28 19:30:00,15,0,0,0
12143,135,2022-08-28 19:45:00,15,0,0,0
12144,135,2022-08-28 20:00:00,15,0,0,0
12145,135,2022-08-28 20:15:00,15,0,0,0
12146,135,2022-08-28 20:30:00,15,0,0,0
12147,135,2022-08-28 20:45:00,15,0,0,0
12148,135,2022-08-28 21:00:00,15,0,0,0
12149,135,2022-08-28 21:15:00,15,0,0,0
12150,135,2022-08-28 21:30:00,15,0,0,0
12151,135,2022-08-28 21:45:00,15,0,0,0
12152,135,2022-08-28 22:00:00,15,0,0,0
12153,135,2022-08-28 22:15:00,15,0,0,0
12154,135,2022-08-28 22:30:00,15,0,0,0
12155,135,2022-08-28 22:45:00,15,0,0,0
12156,135,2022-08-28 23:00:00,15,0,0,0
12157,135,2022-08-28 23:15:00,15,0,0,0
12158,135,2022-08-28 23:30:00,15,0,0,0
12159,135,2022-08-28 23:45:00,15,0,0,0
12160,136,2022-08-28 00:15:00,15,0,0,0
12161,136,2022-08-28 00:30:00,15,0,1,1
12162,136,2022-08-28 00:45:00,15,0,0,0
12163,136,2022-08-28 01:00:00,15,0,0,0
12164,136,2022-08-28 01:15:00,15,0,0,0
12165,136,2022-08-28 01:30:00,15,0,0,0
12166,136,2022-08-28 01:45:00,15,0,0,0
12167,136,2022-08-28 02:00:00,15,0,0,0
12168,136,2022-08-28 02:15:00,15,0,0,0
12169,136,2022-08-28 02:30:00,15,0,0,0
12170,136,2022-08-28 02:45:00,15,0,0,0
12171,136,2022-08-28 03:00:00,15,1,0,-1
12172,136,2022-08-28 03:15:00,15,0,0,0
12173,136,2022-08-28 03:30:00,15,0,0,0
12174,136,2022-08-28 03:45:00,15,0,0,0
12175,136,2022-08-28 04:00:00,15,0,0,0
12176,136,2022-08-28 04:15:00,15,0,0,0
12177,136,2022-08-28 04:30:00,15,0,0,0
12178,136,2022-08-28 04:45:00,15,0,0,0
12179,136,2022-08-28 05:00:00,15,0,0,0
12180,136,2022-08-28 05:15:00,15,0,0,0
12181,136,2022-08-28 05:30:00,15,0,0,0
12182,136,2022-08-28 05:45:00,15,0,0,0
12183,136,2022-08-28 06:00:00,15,0,1,1
12184,136,2022-08-28 06:15:00,15,0,0,0
12185,136,2022-08-28 06:30:00,15,0,0,0
12186,136,2022-08-28 06:45:00,15,0,0,0
12187,136,2022-08-28 07:00:00,15,0,0,0
12188,136,2022-08-28 07:15:00,15,0,0,0
12189,136,2022-08-28 07:30:00,15,0,0,0
12190,136,2022-08-28 07:45:00,15,0,0,0
12191,136,2022-08-28 08:00:00,15,0,0,0
12192,136,2022-08-28 08:15:00,15,0,0,0
12193,136,2022-08-28 08:30:00,15,0,0,0
12194,136,2022-08-28 08:45:00,15,0,0,0
12195,136,2022-08-28 09:00:00,15,0,0,0
12196,136,2022-08-28 09:15:00,15,0,0,0
12197,136,2022-08-28 09:30:00,15,0,0,0
12198,136,2022-08-28 09:45:00,15,0,0,0
12199,136,2022-08-28 10:00:00,15,0,0,0
12200,136,2022-08-28 10:15:00,15,0,0,0
12201,136,2022-08-28 10:30:00,15,0,0,0
12202,136,2022-08-28 10:45:00,15,1,0,-1
12203,136,2022-08-28 11:00:00,15,0,0,0
12204,136,2022-08-28 11:15:00,15,0,0,0
12205,136,2022-08-28 11:30:00,15,0,0,0
12206,136,2022-08-28 11:45:00,15,0,1,1
12207,136,2022-08-28 12:00:00,15,0,0,0
12208,136,2022-08-28 12:15:00,15,0,0,0
12209,136,2022-08-28 12:30:00,15,0,0,0
12210,136,2022-08-28 12:45:00,15,0,0,0
12211,136,2022-08-28 13:00:00,15,0,0,0
12212,136,2022-08-28 13:15:00,15,0,1,1
12213,136,2022-08-28 13:30:00,15,0,0,0
12214,136,2022-08-28 13:45:00,15,0,0,0
12215,136,2022-08-28 14:00:00,15,0,0,0
12216,136,2022-08-28 14:15:00,15,0,1,1
12217,136,2022-08-28 14:30:00,15,0,0,0
12218,136,2022-08-28 14:45:00,15,0,0,0
12219,136,2022-08-28 15:00:00,15,0,0,0
12220,136,2022-08-28 15:15:00,15,0,0,0
12221,136,2022-08-28 15:30:00,15,0,0,0
12222,136,2022-08-28 15:45:00,15,0,0,0
12223,136,2022-08-28 16:00:00,15,0,0,0
12224,136,2022-08-28 16:15:00,15,1,1,0
12225,136,2022-08-28 16:30:00,15,0,0,0
12226,136,2022-08-28 16:45:00,15,0,0,0
12227,136,2022-08-28 17:00:00,15,0,0,0
12228,136,2022-08-28 17:15:00,15,0,0,0
12229,136,2022-08-28 17:30:00,15,0,0,0
12230,136,2022-08-28 17:45:00,15,0,0,0
12231,136,2022-08-28 18:00:00,15,2,0,-2
12232,136,2022-08-28 18:15:00,15,0,0,0
12233,136,2022-08-28 18:30:00,15,0,0,0
12234,136,2022-08-28 18:45:00,15,0,0,0
12235,136,2022-08-28 19:00:00,15,0,0,0
12236,136,2022-08-28 19:15:00,15,0,0,0
12237,136,2022-08-28 19:30:00,15,1,0,-1
12238,136,2022-08-28 19:45:00,15,0,1,1
12239,136,2022-08-28 20:00:00,15,1,0,-1
12240,136,2022-08-28 20:15:00,15,0,0,0
12241,136,2022-08-28 20:30:00,15,0,0,0
12242,136,2022-08-28 20:45:00,15,0,0,0
12243,136,2022-08-28 21:00:00,15,1,0,-1
12244,136,2022-08-28 21:15:00,15,0,0,0
12245,136,2022-08-28 21:30:00,15,0,0,0
12246,136,2022-08-28 21:45:00,15,0,0,0
12247,136,2022-08-28 22:00:00,15,0,0,0
12248,136,2022-08-28 22:15:00,15,0,0,0
12249,136,2022-08-28 22:30:00,15,0,0,0
12250,136,2022-08-28 22:45:00,15,0,0,0
12251,136,2022-08-28 23:00:00,15,0,0,0
12252,136,2022-08-28 23:15:00,15,0,0,0
12253,136,2022-08-28 23:30:00,15,0,0,0
12254,136,2022-08-28 23:45:00,15,0,0,0
12255,137,2022-08-28 00:15:00,15,1,1,0
12256,137,2022-08-28 00:30:00,15,0,0,0
12257,137,2022-08-28 00:45:00,15,0,0,0
12258,137,2022-08-28 01:00:00,15,0,0,0
12259,137,2022-08-28 01:15:00,15,0,2,2
12260,137,2022-08-28 01:30:00,15,0,0,0
12261,137,2022-08-28 01:45:00,15,0,0,0
12262,137,2022-08-28 02:00:00,15,0,0,0
12263,137,2022-08-28 02:15:00,15,0,0,0
12264,137,2022-08-28 02:30:00,15,0,2,2
12265,137,2022-08-28 02:45:00,15,0,1,1
12266,137,2022-08-28 03:00:00,15,2,2,0
12267,137,2022-08-28 03:15:00,15,0,0,0
12268,137,2022-08-28 03:30:00,15,0,1,1
12269,137,2022-08-28 03:45:00,15,0,0,0
12270,137,2022-08-28 04:00:00,15,0,0,0
12271,137,2022-08-28 04:15:00,15,0,0,0
12272,137,2022-08-28 04:30:00,15,0,0,0
12273,137,2022-08-28 04:45:00,15,0,0,0
12274,137,2022-08-28 05:00:00,15,0,0,0
12275,137,2022-08-28 05:15:00,15,0,0,0
